Elapsed Time,Total execs,Unique samples,Crashes,Hangs,Offsets,Execs/s,Fuzzing sample,Instr CoreSVG,Instr ImageIO,Instr XCTTargetBootstrap
00h 00m 03s,,,,,,,00001,245760,3678208,24576
00h 00m 03s,2983,7,0,0,11316,2983,00000,245760,3678208,24576
00h 00m 06s,11646,13,0,0,11322,8663,00013,245760,3678208,24576
00h 00m 06s,17438,20,0,0,11332,5792,,245760,3678208,24576
00h 00m 06s,28958,26,0,0,11430,11520,,245760,3678208,24576
00h 00m 11s,37106,32,0,0,11480,8148,00037,245760,3678208,24576
00h 00m 11s,41607,40,0,0,11498,4501,00041,245760,3678208,24576
00h 00m 11s,45762,44,0,0,11894,4155,00045,245760,3678208,24576
00h 00m 11s,50133,48,0,0,11956,4371,00050,245760,3678208,24576
00h 00m 11s,54592,55,0,0,11962,4459,00053,245760,3678208,24576
00h 00m 22s,59097,60,0,0,12014,4505,00064,245760,3678208,24576
00h 00m 22s,61924,66,0,0,12063,2827,00067,245760,3678208,24576
00h 00m 22s,63386,69,0,0,12365,1462,,245760,3678208,24576
00h 00m 22s,65333,74,0,0,12376,1947,00073,245760,3678208,24576
00h 00m 22s,67054,76,0,0,12383,1721,00076,245760,3678208,24576
00h 00m 22s,69553,78,0,0,12395,2499,,245760,3678208,24576
00h 00m 22s,71264,81,0,0,12449,1711,,245760,3678208,24576
00h 00m 22s,72841,84,0,0,12495,1577,,245760,3678208,24576
00h 00m 22s,74419,86,0,0,12496,1578,00086,245760,3678208,24576
00h 00m 22s,77232,87,0,0,12521,2813,00085,245760,3678208,24576
00h 00m 22s,79618,88,0,0,12524,2386,,245760,3678208,24576
00h 00m 22s,81642,89,0,0,12524,2024,,245760,3678208,24576
00h 00m 46s,84379,91,0,0,12540,2737,,245760,3678208,24576
00h 00m 46s,88735,92,0,0,12543,4356,,245760,3678208,24576
00h 00m 46s,93001,93,0,0,12553,4266,,245760,3678208,24576
00h 00m 46s,97208,95,0,0,12558,4207,,245760,3678208,24576
00h 00m 46s,101436,95,0,0,12558,4228,,245760,3678208,24576
00h 00m 46s,105986,95,0,0,12558,4550,,245760,3678208,24576
00h 00m 46s,111038,97,0,0,12562,5052,00097,245760,3678208,24576
00h 00m 46s,116117,98,0,0,12563,5079,,245760,3678208,24576
00h 00m 46s,120128,100,0,0,12565,4011,,245760,3678208,24576
00h 00m 46s,123850,102,0,0,12579,3722,,245760,3678208,24576
00h 00m 46s,126165,103,0,0,12579,2315,,245760,3678208,24576
00h 00m 46s,128589,105,0,0,12582,2424,,245760,3678208,24576
00h 00m 46s,130899,107,0,0,12645,2310,00106,245760,3678208,24576
00h 00m 46s,133099,108,0,0,12646,2200,,245760,3678208,24576
00h 00m 46s,135666,108,0,0,12646,2567,,245760,3678208,24576
00h 00m 46s,137865,109,0,0,12650,2199,,245760,3678208,24576
00h 00m 46s,140154,110,0,0,12651,2289,00108,245760,3678208,24576
00h 00m 46s,142256,110,0,0,12651,2102,,245760,3678208,24576
00h 00m 46s,144285,112,0,0,12671,2029,,245760,3678208,24576
00h 00m 46s,146551,112,0,1,12671,2266,,245760,3678208,24576
00h 00m 46s,148556,115,0,1,12793,2005,,245760,3678208,24576
00h 00m 46s,149266,118,0,1,12797,710,00117,245760,3678208,24576
00h 00m 46s,150270,120,0,1,12813,1004,00120,245760,3678208,24576
00h 01m 14s,151389,121,0,1,12813,1119,,245760,3678208,24576
00h 01m 14s,152140,121,0,1,12813,751,,245760,3678208,24576
00h 01m 14s,152976,123,0,2,12828,836,00124,245760,3678208,24576
00h 01m 14s,154467,125,0,2,12846,1491,,245760,3678208,24576
00h 01m 14s,156320,127,0,2,12851,1853,,245760,3678208,24576
00h 01m 14s,157728,129,0,2,12873,1408,00128,245760,3678208,24576
00h 01m 14s,159192,129,0,2,12873,1464,,245760,3678208,24576
00h 01m 14s,160555,130,0,3,12876,1363,,245760,3678208,24576
00h 01m 14s,161891,130,0,3,12876,1336,00131,245760,3678208,24576
00h 01m 14s,162634,132,0,3,12878,743,,,,
00h 01m 14s,163078,132,0,3,12878,444,,,,
00h 01m 14s,163521,132,0,3,12878,443,,,,
00h 01m 14s,163942,132,0,3,12878,421,,245760,3678208,24576
00h 01m 14s,164400,133,0,4,12879,458,,245760,3678208,24576
00h 01m 14s,164834,133,0,4,12879,434,,245760,3678208,24576
00h 01m 14s,165255,133,0,4,12879,421,00132,245760,3678208,24576
00h 01m 14s,166243,136,0,4,12883,988,00135,245760,3678208,24576
00h 01m 14s,167041,136,0,4,12883,798,,245760,3678208,24576
00h 01m 14s,167421,136,0,5,12883,380,,245760,3678208,24576
00h 01m 14s,167851,137,0,5,12884,430,,245760,3678208,24576
00h 01m 14s,168183,137,0,5,12884,332,,245760,3678208,24576
00h 01m 14s,168491,137,0,5,12884,308,,245760,3678208,24576
00h 01m 14s,168778,137,0,5,12884,287,,245760,3678208,24576
00h 01m 14s,169183,138,0,5,12886,405,,245760,3678208,24576
00h 01m 14s,169616,139,0,6,12887,433,00138,245760,3678208,24576
00h 01m 14s,170332,139,0,6,12887,716,,245760,3678208,24576
00h 01m 14s,171140,139,0,6,12887,808,00137,245760,3678208,24576
00h 01m 14s,171935,139,0,6,12887,795,,245760,3678208,24576
00h 01m 40s,173080,139,0,6,12887,1145,00136,245760,3678208,24576
00h 01m 40s,173799,139,0,6,12887,719,,245760,3678208,24576
00h 01m 40s,174406,139,0,7,12887,607,00134,245760,3678208,24576
00h 01m 40s,175629,141,0,7,12897,1223,,245760,3678208,24576
00h 01m 40s,176100,142,0,7,12901,471,00142,245760,3678208,24576
00h 01m 40s,176812,143,0,7,12901,712,,245760,3678208,24576
00h 01m 40s,177195,144,0,7,12910,383,,245760,3678208,24576
00h 01m 40s,177624,144,0,8,12910,429,,245760,3678208,24576
00h 01m 40s,178013,145,0,8,12926,389,,245760,3678208,24576
00h 01m 40s,178410,145,0,9,12926,397,,245760,3678208,24576
00h 01m 40s,178848,145,0,9,12926,438,,245760,3678208,24576
00h 01m 40s,179326,145,0,9,12926,478,,245760,3678208,24576
00h 01m 40s,179728,145,0,9,12926,402,,245760,3678208,24576
00h 01m 40s,180132,145,0,10,12926,404,,245760,3678208,24576
00h 01m 40s,180593,145,0,10,12926,461,,245760,3678208,24576
00h 01m 40s,180980,145,0,10,12926,387,,245760,3678208,24576
00h 01m 40s,181215,147,0,10,12928,235,,245760,3678208,24576
00h 01m 40s,181609,148,0,11,12942,394,,245760,3678208,24576
00h 01m 40s,182299,148,0,11,12955,690,,245760,3678208,24576
00h 01m 40s,183140,148,0,12,12955,841,,245760,3678208,24576
00h 01m 40s,183908,148,0,12,12955,768,,245760,3678208,24576
00h 01m 40s,184666,148,0,12,12955,758,00147,245760,3678208,24576
00h 01m 40s,185476,149,0,13,13040,810,00148,245760,3678208,24576
00h 01m 40s,186561,149,0,13,13040,1085,,245760,3678208,24576
00h 01m 40s,187500,151,0,13,13092,939,00150,245760,3678208,24576
00h 01m 40s,188378,154,0,14,13106,878,,245760,3678208,24576
00h 02m 04s,189221,157,0,14,13111,843,,245760,3678208,24576
00h 02m 04s,189772,158,0,14,13119,551,00157,245760,3678208,24576
00h 02m 04s,190402,158,0,15,13119,630,00155,245760,3678208,24576
00h 02m 04s,191025,158,0,15,13119,623,,245760,3678208,24576
00h 02m 04s,192016,158,0,15,13119,991,,245760,3678208,24576
00h 02m 04s,192634,158,0,15,13119,618,00154,245760,3678208,24576
00h 02m 04s,193187,158,0,15,13119,553,00158,245760,3678208,24576
00h 02m 04s,193906,159,0,16,13121,719,,245760,3678208,24576
00h 02m 04s,194291,160,0,16,13124,385,00159,245760,3678208,24576
00h 02m 04s,195013,160,0,16,13124,722,,245760,3678208,24576
00h 02m 04s,195669,160,0,16,13124,656,00153,245760,3678208,24576
00h 02m 04s,196057,160,0,16,13124,388,,245760,3678208,24576
00h 02m 04s,196758,160,0,16,13124,701,,245760,3678208,24576
00h 02m 04s,196973,160,0,17,13124,215,00160,245760,3678208,24576
00h 02m 04s,197956,161,0,17,13126,983,00152,245760,3678208,24576
00h 02m 04s,199946,162,0,17,13128,1990,,245760,3678208,24576
00h 02m 04s,200337,162,0,17,13136,391,00162,245760,3678208,24576
00h 02m 04s,200843,163,0,17,13136,506,,245760,3678208,24576
00h 02m 04s,201071,163,0,18,13136,228,,245760,3678208,24576
00h 02m 04s,201270,163,0,18,13136,199,,245760,3678208,24576
00h 02m 04s,201413,163,0,18,13136,143,00151,245760,3678208,24576
00h 02m 04s,201733,164,0,18,13139,320,,245760,3678208,24576
00h 02m 04s,202133,164,0,18,13146,400,,245760,3678208,24576
00h 02m 04s,202399,166,0,18,13148,266,,245760,3678208,24576
00h 02m 40s,202624,166,0,19,13148,225,,245760,3678208,24576
00h 02m 40s,202994,166,0,19,13148,370,00165,245760,3678208,24576
00h 02m 40s,203252,166,0,19,13148,258,,245760,3678208,24576
00h 02m 40s,203397,166,0,19,13148,145,,245760,3678208,24576
00h 02m 40s,203533,166,0,19,13149,136,,245760,3678208,24576
00h 02m 40s,203673,167,0,19,13149,140,,245760,3678208,24576
00h 02m 40s,203821,167,0,20,13149,148,,245760,3678208,24576
00h 02m 40s,203962,167,0,20,13149,141,,245760,3678208,24576
00h 02m 40s,204112,167,0,20,13149,150,,245760,3678208,24576
00h 02m 40s,204262,167,0,20,13149,150,,245760,3678208,24576
00h 02m 40s,204403,167,0,20,13149,141,,245760,3678208,24576
00h 02m 40s,204591,167,0,21,13149,188,,245760,3678208,24576
00h 02m 40s,204762,168,0,21,13156,171,,245760,3678208,24576
00h 02m 40s,204912,168,0,21,13156,150,,245760,3678208,24576
00h 02m 40s,205057,168,0,21,13156,145,,245760,3678208,24576
00h 02m 40s,205195,168,0,21,13156,138,,245760,3678208,24576
00h 02m 40s,205352,168,0,21,13160,157,00168,245760,3678208,24576
00h 02m 40s,205501,169,0,22,13160,149,,245760,3678208,24576
00h 02m 40s,205686,169,0,22,13160,185,,245760,3678208,24576
00h 02m 40s,205865,170,0,22,13181,179,,245760,3678208,24576
00h 02m 40s,206047,171,0,22,13194,182,,245760,3678208,24576
00h 02m 40s,206215,172,0,22,13199,168,,245760,3678208,24576
00h 02m 40s,206386,174,0,22,13203,171,,245760,3678208,24576
00h 02m 40s,207030,174,0,22,13203,644,,245760,3678208,24576
00h 02m 40s,207206,175,0,22,13205,176,,245760,3678208,24576
00h 02m 40s,207380,176,0,22,13206,174,,245760,3678208,24576
00h 02m 40s,207553,176,0,22,13206,173,,245760,3678208,24576
00h 02m 40s,207706,176,0,22,13206,153,,,,
00h 02m 40s,207868,176,0,22,13206,162,00175,245760,3678208,24576
00h 02m 40s,208021,176,0,22,13206,153,,245760,3678208,24576
00h 02m 40s,208184,176,0,22,13206,163,,245760,3678208,24576
00h 02m 40s,208357,176,0,22,13206,173,,245760,3678208,24576
00h 02m 40s,208552,177,0,22,13206,195,,245760,3678208,24576
00h 02m 40s,208815,178,0,22,13212,263,,245760,3678208,24576
00h 02m 40s,209115,178,0,22,13212,300,00177,245760,3678208,24576
00h 02m 40s,209277,178,0,22,13212,162,00176,245760,3678208,24576
00h 03m 22s,209395,178,0,22,13212,118,,245760,3678208,24576
00h 03m 22s,209558,178,0,22,13214,163,,245760,3678208,24576
00h 03m 22s,209722,179,0,22,13214,164,00178,245760,3678208,24576
00h 03m 22s,209873,179,0,22,13214,151,00174,245760,3678208,24576
00h 03m 22s,210012,179,0,22,13214,139,,245760,3678208,24576
00h 03m 22s,210165,179,0,22,13214,153,,245760,3678208,24576
00h 03m 22s,210311,179,0,22,13214,146,,,,
00h 03m 22s,210468,179,0,22,13214,157,,245760,3678208,24576
00h 03m 22s,210611,179,0,22,13214,143,,245760,3678208,24576
00h 03m 22s,210762,179,0,22,13215,151,,245760,3678208,24576
00h 03m 22s,210904,179,0,22,13215,142,,245760,3678208,24576
00h 03m 22s,211049,180,0,22,13215,145,00179,245760,3678208,24576
00h 03m 22s,211179,180,0,22,13215,130,,245760,3678208,24576
00h 03m 22s,211313,180,0,22,13215,134,,245760,3678208,24576
00h 03m 22s,211439,180,0,22,13215,126,,245760,3678208,24576
00h 03m 22s,211573,180,0,22,13215,134,,245760,3678208,24576
00h 03m 22s,211742,180,0,22,13215,169,,245760,3678208,24576
00h 03m 22s,211882,180,0,22,13215,140,,245760,3678208,24576
00h 03m 22s,212028,180,0,22,13215,146,,245760,3678208,24576
00h 03m 22s,212189,180,0,22,13215,161,,,,
00h 03m 22s,212345,180,0,22,13215,156,,245760,3678208,24576
00h 03m 22s,212495,180,0,22,13215,150,,245760,3678208,24576
00h 03m 22s,212645,180,0,22,13215,150,,245760,3678208,24576
00h 03m 22s,212788,180,0,22,13215,143,,245760,3678208,24576
00h 03m 22s,212949,180,0,22,13215,161,00173,245760,3678208,24576
00h 03m 22s,213112,180,0,22,13215,163,,245760,3678208,24576
00h 03m 22s,213694,180,0,22,13215,582,,,,
00h 03m 22s,213813,180,0,22,13215,119,,245760,3678208,24576
00h 03m 22s,213937,180,0,22,13215,124,,245760,3678208,24576
00h 03m 22s,214063,180,0,22,13215,126,,245760,3678208,24576
00h 03m 22s,214175,180,0,22,13215,112,,245760,3678208,24576
00h 03m 22s,214285,180,0,22,13215,110,,245760,3678208,24576
00h 03m 22s,214401,180,0,22,13215,116,,245760,3678208,24576
00h 03m 22s,214524,180,0,22,13215,123,00172,245760,3678208,24576
00h 03m 22s,214622,180,0,22,13215,98,,245760,3678208,24576
00h 03m 22s,214727,180,0,22,13215,105,00170,245760,3678208,24576
00h 03m 22s,214832,180,0,22,13215,105,,245760,3678208,24576
00h 03m 22s,214930,181,0,22,13223,98,,245760,3678208,24576
00h 03m 22s,215036,182,0,22,13233,106,,245760,3678208,24576
00h 03m 22s,215135,182,0,22,13233,99,,245760,3678208,24576
00h 03m 22s,215247,182,0,22,13233,112,,245760,3678208,24576
00h 04m 10s,215337,182,0,22,13233,90,,245760,3678208,24576
00h 04m 10s,215432,182,0,22,13233,95,,245760,3678208,24576
00h 04m 10s,215530,182,0,22,13233,98,,,,
00h 04m 10s,216093,183,0,22,13235,563,,245760,3678208,24576
00h 04m 10s,216337,184,0,22,13236,244,,245760,3678208,24576
00h 04m 10s,216738,184,0,22,13236,401,,245760,3678208,24576
00h 04m 10s,216841,184,0,22,13236,103,,,,
00h 04m 10s,216968,184,0,22,13236,127,,245760,3678208,24576
00h 04m 10s,217061,184,0,22,13236,93,,245760,3678208,24576
00h 04m 10s,217166,184,0,22,13236,105,,,,
00h 04m 10s,217280,184,0,22,13236,114,,245760,3678208,24576
00h 04m 10s,217402,185,0,22,13239,122,,245760,3678208,24576
00h 04m 10s,217508,185,0,22,13239,106,,245760,3678208,24576
00h 04m 10s,217625,185,0,22,13239,117,,245760,3678208,24576
00h 04m 10s,217749,185,0,22,13239,124,,245760,3678208,24576
00h 04m 10s,217857,185,0,22,13239,108,,245760,3678208,24576
00h 04m 10s,217968,185,0,22,13239,111,,,,
00h 04m 10s,218090,185,0,22,13239,122,,,,
00h 04m 10s,218212,185,0,22,13239,122,,245760,3678208,24576
00h 04m 10s,218324,185,0,22,13239,112,,245760,3678208,24576
00h 04m 10s,218438,185,0,22,13239,114,,245760,3678208,24576
00h 04m 10s,218555,185,0,22,13239,117,,245760,3678208,24576
00h 04m 10s,218673,185,0,22,13239,118,,245760,3678208,24576
00h 04m 10s,218808,185,0,22,13239,135,00184,245760,3678208,24576
00h 04m 10s,219170,185,0,22,13239,362,00183,245760,3678208,24576
00h 04m 10s,220029,185,0,22,13239,859,,245760,3678208,24576
00h 04m 10s,220270,185,0,22,13239,241,,245760,3678208,24576
00h 04m 10s,220763,185,0,22,13239,493,,245760,3678208,24576
00h 04m 10s,220876,185,0,22,13239,113,,245760,3678208,24576
00h 04m 10s,220997,186,0,22,13261,121,00185,245760,3678208,24576
00h 04m 10s,221115,186,0,22,13261,118,,245760,3678208,24576
00h 04m 10s,221233,186,0,22,13261,118,,245760,3678208,24576
00h 04m 10s,221353,186,0,22,13261,120,,245760,3678208,24576
00h 04m 10s,221473,187,0,22,13264,120,00186,245760,3678208,24576
00h 04m 10s,221592,187,0,22,13264,119,,245760,3678208,24576
00h 04m 10s,221705,187,0,22,13264,113,,,,
00h 04m 10s,221821,187,0,22,13264,116,00182,245760,3678208,24576
00h 04m 10s,221934,187,0,22,13264,113,,245760,3678208,24576
00h 04m 10s,222464,187,0,22,13264,530,00181,245760,3678208,24576
00h 04m 10s,222637,187,0,22,13268,173,,245760,3678208,24576
00h 04m 10s,222720,188,0,22,13268,83,,,,
00h 04m 10s,222816,188,0,22,13268,96,,,,
00h 04m 10s,222915,188,0,22,13268,99,,245760,3678208,24576
00h 04m 10s,223006,188,0,22,13268,91,,245760,3678208,24576
00h 04m 10s,223112,188,0,22,13268,106,,,,
00h 04m 10s,223204,188,0,22,13268,92,,245760,3678208,24576
00h 04m 10s,223309,188,0,22,13268,105,,,,
00h 04m 10s,223408,188,0,22,13269,99,,,,
00h 04m 10s,223521,188,0,22,13269,113,,245760,3678208,24576
00h 05m 19s,223628,188,0,22,13269,107,00187,,,
00h 05m 19s,223731,189,0,22,13269,103,,245760,3678208,24576
00h 05m 19s,223816,189,0,22,13269,85,,245760,3678208,24576
00h 05m 19s,223898,189,0,22,13269,82,,,,
00h 05m 19s,223997,189,0,22,13269,99,,245760,3678208,24576
00h 05m 19s,224091,189,0,22,13269,94,,,,
00h 05m 19s,224186,189,0,22,13269,95,,245760,3678208,24576
00h 05m 19s,224285,189,0,22,13269,99,,245760,3678208,24576
00h 05m 19s,224381,189,0,22,13269,96,,245760,3678208,24576
00h 05m 19s,224469,189,0,22,13269,88,,245760,3678208,24576
00h 05m 19s,224565,189,0,22,13269,96,,245760,3678208,24576
00h 05m 19s,224666,189,0,22,13269,101,00188,245760,3678208,24576
00h 05m 19s,224754,189,0,23,13269,88,,245760,3678208,24576
00h 05m 19s,224852,189,0,23,13269,98,,,,
00h 05m 19s,224950,189,0,23,13269,98,,,,
00h 05m 19s,225052,189,0,23,13269,102,00180,,,
00h 05m 19s,225153,189,0,23,13269,101,00169,245760,3678208,24576
00h 05m 19s,225242,189,0,23,13269,89,,,,
00h 05m 19s,225334,189,0,23,13269,92,,245760,3678208,24576
00h 05m 19s,225420,189,0,23,13269,86,,,,
00h 05m 19s,225511,189,0,23,13269,91,,,,
00h 05m 19s,225607,189,0,23,13269,96,,245760,3678208,24576
00h 05m 19s,225699,189,0,23,13269,92,,245760,3678208,24576
00h 05m 19s,225791,189,0,23,13269,92,,245760,3678208,24576
00h 05m 19s,225884,189,0,23,13269,93,,245760,3678208,24576
00h 05m 19s,225973,189,0,23,13269,89,,245760,3678208,24576
00h 05m 19s,226061,189,0,23,13269,88,,245760,3678208,24576
00h 05m 19s,226148,189,0,23,13269,87,00167,245760,3678208,24576
00h 05m 19s,226243,189,0,23,13269,95,,245760,3678208,24576
00h 05m 19s,226333,189,0,23,13269,90,,245760,3678208,24576
00h 05m 19s,226428,189,0,23,13271,95,,245760,3678208,24576
00h 05m 19s,226525,190,0,23,13271,97,,,,
00h 05m 19s,226625,190,0,23,13271,100,,,,
00h 05m 19s,226719,190,0,23,13271,94,,,,
00h 05m 19s,226812,190,0,23,13271,93,,,,
00h 05m 19s,226907,190,0,23,13271,95,,,,
00h 05m 19s,227003,190,0,23,13271,96,,,,
00h 05m 19s,227101,190,0,23,13271,98,,245760,3678208,24576
00h 05m 19s,227201,190,0,23,13271,100,00190,,,
00h 05m 19s,227434,191,0,23,13275,233,,245760,3678208,24576
00h 05m 19s,227893,191,0,23,13275,459,,245760,3678208,24576
00h 05m 19s,228360,191,0,23,13275,467,,245760,3678208,24576
00h 05m 19s,228444,191,0,23,13275,84,,,,
00h 05m 19s,228544,191,0,23,13289,100,,,,
00h 05m 19s,228643,191,0,23,13289,99,,,,
00h 05m 19s,228749,191,0,23,13289,106,,245760,3678208,24576
00h 05m 19s,228842,191,0,23,13289,93,,,,
00h 05m 19s,228931,191,0,23,13289,89,,245760,3678208,24576
00h 05m 19s,229018,191,0,23,13289,87,,,,
00h 05m 19s,229131,191,0,23,13289,113,,,,
00h 05m 19s,229238,191,0,23,13289,107,,,,
00h 05m 19s,229343,191,0,23,13289,105,,,,
00h 05m 19s,229443,191,0,23,13289,100,,,,
00h 05m 19s,229542,191,0,23,13289,99,,,,
00h 05m 19s,229648,191,0,23,13289,106,,,,
00h 05m 19s,229755,191,0,23,13289,107,,245760,3678208,24576
00h 05m 19s,229862,191,0,23,13289,107,,245760,3678208,24576
00h 05m 19s,229968,191,0,23,13289,106,,245760,3678208,24576
00h 05m 19s,230071,191,0,23,13289,103,,245760,3678208,24576
00h 05m 19s,230169,191,0,23,13289,98,,245760,3678208,24576
00h 05m 19s,230276,191,0,23,13289,107,,245760,3678208,24576
00h 05m 19s,230383,191,0,23,13289,107,,245760,3678208,24576
00h 05m 19s,230494,191,0,23,13289,111,00189,245760,3678208,24576
00h 05m 19s,230594,191,0,23,13289,100,,245760,3678208,24576
00h 05m 19s,230706,191,0,23,13289,112,,245760,3678208,24576
00h 05m 19s,230818,191,0,23,13289,112,,,,
00h 05m 19s,230929,191,0,23,13289,111,,245760,3678208,24576
00h 05m 19s,231037,191,0,23,13289,108,00166,,,
00h 06m 34s,231140,191,0,23,13289,103,,245760,3678208,24576
00h 06m 34s,231226,191,0,23,13289,86,,,,
00h 06m 34s,231330,191,0,23,13289,104,,,,
00h 06m 34s,231438,191,0,23,13289,108,,,,
00h 06m 34s,231541,191,0,23,13289,103,,245760,3678208,24576
00h 06m 34s,231636,191,0,23,13289,95,,,,
00h 06m 34s,231740,191,0,23,13289,104,,245760,3678208,24576
00h 06m 34s,231824,191,0,23,13289,84,,245760,3678208,24576
00h 06m 34s,231917,191,0,23,13289,93,,245760,3678208,24576
00h 06m 34s,232015,191,0,23,13289,98,,,,
00h 06m 34s,232120,191,0,23,13289,105,00164,245760,3678208,24576
00h 06m 34s,232224,191,0,23,13289,104,,,,
00h 06m 34s,232319,191,0,23,13289,95,,,,
00h 06m 34s,232429,191,0,23,13289,110,,,,
00h 06m 34s,232521,191,0,23,13289,92,,,,
00h 06m 34s,232614,191,0,23,13289,93,,,,
00h 06m 34s,232713,191,0,23,13289,99,,245760,3678208,24576
00h 06m 34s,232796,191,0,23,13289,83,,,,
00h 06m 34s,232894,191,0,23,13289,98,,,,
00h 06m 34s,232989,191,0,23,13289,95,,245760,3678208,24576
00h 06m 34s,233096,191,0,23,13289,107,00163,,,
00h 06m 34s,233197,191,0,23,13289,101,,,,
00h 06m 34s,233291,191,0,23,13289,94,,245760,3678208,24576
00h 06m 34s,233397,191,0,23,13289,106,,,,
00h 06m 34s,233495,192,0,23,13290,98,,245760,3678208,24576
00h 06m 34s,233594,192,0,23,13290,99,00191,245760,3678208,24576
00h 06m 34s,233684,192,0,23,13290,90,,245760,3678208,24576
00h 06m 34s,233770,192,0,23,13290,86,,,,
00h 06m 34s,233861,192,0,23,13290,91,,245760,3678208,24576
00h 06m 34s,233954,192,0,23,13290,93,,,,
00h 06m 34s,234050,192,0,23,13290,96,,245760,3678208,24576
00h 06m 34s,234135,192,0,23,13290,85,,,,
00h 06m 34s,234222,192,0,23,13290,87,,245760,3678208,24576
00h 06m 34s,234316,193,0,23,13291,94,,245760,3678208,24576
00h 06m 34s,234408,193,0,23,13291,92,,,,
00h 06m 34s,234497,193,0,23,13291,89,00192,245760,3678208,24576
00h 06m 34s,234581,193,0,23,13291,84,,,,
00h 06m 34s,234665,193,0,23,13291,84,,,,
00h 06m 34s,234755,193,0,23,13291,90,,,,
00h 06m 34s,234846,193,0,23,13291,91,,,,
00h 06m 34s,234928,193,0,23,13291,82,,,,
00h 06m 34s,235015,193,0,23,13291,87,00149,245760,3678208,24576
00h 06m 34s,235096,193,0,23,13291,81,,245760,3678208,24576
00h 06m 34s,235188,193,0,23,13291,92,,,,
00h 06m 34s,235281,193,0,23,13291,93,,,,
00h 06m 34s,235372,193,0,23,13291,91,,,,
00h 06m 34s,235466,193,0,23,13291,94,,,,
00h 06m 34s,235567,193,0,23,13291,101,,245760,3678208,24576
00h 06m 34s,235663,193,0,23,13291,96,,,,
00h 06m 34s,235762,193,0,23,13291,99,,,,
00h 06m 34s,235867,193,0,23,13291,105,00146,245760,3678208,24576
00h 06m 34s,235964,193,0,23,13291,97,,,,
00h 06m 34s,236074,193,0,23,13291,110,,245760,3678208,24576
00h 06m 34s,236172,193,0,23,13291,98,,,,
00h 06m 34s,236277,193,0,23,13291,105,,,,
00h 06m 34s,236392,193,0,23,13291,115,,,,
00h 06m 34s,236501,193,0,23,13291,109,,,,
00h 06m 34s,236611,193,0,23,13291,110,,,,
00h 06m 34s,236721,193,0,23,13291,110,,,,
00h 06m 34s,236826,193,0,23,13291,105,,245760,3678208,24576
00h 06m 34s,236933,193,0,23,13291,107,,245760,3678208,24576
00h 06m 34s,237040,193,0,23,13291,107,,245760,3678208,24576
00h 06m 34s,237145,193,0,23,13291,105,,245760,3678208,24576
00h 06m 34s,237260,193,0,23,13291,115,,,,
00h 06m 34s,237381,193,0,23,13291,121,,,,
00h 06m 34s,237493,193,0,23,13291,112,,245760,3678208,24576
00h 06m 34s,237605,194,0,23,13292,112,,245760,3678208,24576
00h 06m 34s,237721,194,0,23,13292,116,,,,
00h 06m 34s,237839,194,0,23,13292,118,00193,245760,3678208,24576
00h 06m 34s,237963,194,0,23,13292,124,,245760,3678208,24576
00h 06m 34s,238078,194,0,23,13292,115,00145,245760,3678208,24576
00h 06m 34s,238188,194,0,23,13292,110,,245760,3678208,24576
00h 06m 34s,238514,194,0,23,13292,326,,,,
00h 06m 34s,238881,194,0,23,13292,367,,245760,3678208,24576
00h 06m 34s,239105,194,0,23,13292,224,,245760,3678208,24576
00h 07m 38s,239383,195,0,23,13301,278,,245760,3678208,24576
00h 07m 38s,239621,196,0,23,13302,238,00195,245760,3678208,24576
00h 07m 38s,240503,196,0,23,13302,882,,245760,3678208,24576
00h 07m 38s,240969,196,0,23,13302,466,00194,245760,3678208,24576
00h 07m 38s,241089,196,0,23,13302,120,,245760,3678208,24576
00h 07m 38s,241211,197,0,23,13304,122,,245760,3678208,24576
00h 07m 38s,241323,197,0,23,13304,112,,,,
00h 07m 38s,241447,197,0,23,13304,124,,,,
00h 07m 38s,241570,197,0,23,13304,123,,,,
00h 07m 38s,241705,197,0,23,13304,135,,,,
00h 07m 38s,241837,197,0,23,13304,132,,245760,3678208,24576
00h 07m 38s,241959,198,0,23,13311,122,,,,
00h 07m 38s,242097,198,0,23,13311,138,,245760,3678208,24576
00h 07m 38s,242235,198,0,23,13311,138,,245760,3678208,24576
00h 07m 38s,242349,198,0,23,13311,114,,245760,3678208,24576
00h 07m 38s,242476,198,0,23,13311,127,,245760,3678208,24576
00h 07m 38s,242587,198,0,23,13311,111,,,,
00h 07m 38s,242714,198,0,23,13311,127,,245760,3678208,24576
00h 07m 38s,242840,198,0,23,13311,126,,245760,3678208,24576
00h 07m 38s,242963,198,0,23,13311,123,,245760,3678208,24576
00h 07m 38s,243093,198,0,23,13311,130,00197,245760,3678208,24576
00h 07m 38s,243211,198,0,23,13311,118,,245760,3678208,24576
00h 07m 38s,243337,199,0,23,13312,126,,,,
00h 07m 38s,243467,199,0,23,13312,130,,245760,3678208,24576
00h 07m 38s,243587,199,0,23,13312,120,,245760,3678208,24576
00h 07m 38s,243695,199,0,23,13312,108,,,,
00h 07m 38s,243821,199,0,23,13312,126,00196,,,
00h 07m 38s,243945,199,0,23,13312,124,,245760,3678208,24576
00h 07m 38s,244056,199,0,23,13312,111,,,,
00h 07m 38s,244161,199,0,23,13312,105,,245760,3678208,24576
00h 07m 38s,244264,199,0,23,13312,103,,245760,3678208,24576
